id,web_name,team_name,position,price,ep_total,exp_minutes
434,Heaton,Man Utd,GK,4.0,12.27,214.36974
435,Mee,Man Utd,GK,4.0,12.27,214.34058
436,De Ligt,Man Utd,DEF,5.0,14.87,217.69401
437,Martinez,Man Utd,DEF,5.0,12.27,0.0
438,Mazraoui,Man Utd,DEF,5.0,12.27,0.0
439,D.Leon,Man Utd,DEF,4.5,12.27,202.43277
440,Dalot,Man Utd,DEF,4.5,14.13,206.47605
441,Dorgu,Man Utd,DEF,4.5,14.11,207.14925
442,Maguire,Man Utd,DEF,4.5,15.08,206.265675
443,Shaw,Man Utd,DEF,4.5,13.85,209.94456000000002
444,Yoro,Man Utd,DEF,4.5,14.12,217.66443
445,Amass,Man Utd,DEF,4.0,12.84,202.44654
446,Fredricson,Man Utd,DEF,4.0,12.27,202.43277
447,Heaven,Man Utd,DEF,4.0,12.27,202.63932
448,Malacia,Man Utd,DEF,4.0,12.27,202.46031000000002
449,B.Fernandes,Man Utd,MID,9.0,14.88,195.47236800000002
450,Cunha,Man Utd,MID,8.0,7.57,193.72953600000002
451,Rashford,Man Utd,MID,7.0,7.57,0.0
452,Amad,Man Utd,MID,6.5,12.98,189.54936000000004
453,Garnacho,Man Utd,MID,6.5,14.53,185.77447200000003
454,Antony,Man Utd,MID,6.0,7.57,185.76183600000002
455,Mount,Man Utd,MID,6.0,14.42,192.668112
456,Sancho,Man Utd,MID,6.0,11.31,185.76183600000002
457,Casemiro,Man Utd,MID,5.5,7.57,192.655008
458,Mainoo,Man Utd,MID,5.0,9.13,185.837652
459,Ugarte,Man Utd,MID,5.0,9.1,189.21474
460,Collyer,Man Utd,MID,4.5,7.57,185.76183600000002
461,Fitzgerald,Man Utd,MID,4.5,7.57,185.7492
462,J.Fletcher,Man Utd,MID,4.5,7.57,185.7492
463,Kone,Man Utd,MID,4.5,7.57,185.76183600000002
464,Moorhouse,Man Utd,MID,4.5,7.57,206.38800000000003
465,Højlund,Man Utd,FWD,6.5,9.87,185.825016
466,Zirkzee,Man Utd,FWD,6.0,11.71,206.44415999999998
467,Obi,Man Utd,FWD,4.5,6.0,186.027192
468,Wheatley,Man Utd,FWD,4.5,6.0,206.40204
681,Šeško,Man Utd,FWD,7.5,6.0,190.33443000000003
469,Pope,Newcastle,GK,5.0,13.21,250.71039000000002
471,Gillespie,Newcastle,GK,4.0,13.18,214.34058
472,Odysseas,Newcastle,GK,4.0,13.18,0.0
473,Hall,Newcastle,DEF,5.5,15.02,202.68063000000004
474,Schär,Newcastle,DEF,5.5,15.95,232.84968000000003
475,Botman,Newcastle,DEF,5.0,17.44,202.48785000000004
476,Burn,Newcastle,DEF,5.0,14.96,236.782035
477,Livramento,Newcastle,DEF,5.0,13.18,236.79810000000003
478,Trippier,Newcastle,DEF,5.0,14.63,225.2466
479,Krafth,Newcastle,DEF,4.5,13.47,202.43277
480,Lascelles,Newcastle,DEF,4.5,13.18,202.43277
481,A.Murphy,Newcastle,DEF,4.0,13.18,202.52916000000005
482,Ashby,Newcastle,DEF,4.0,13.18,202.43277
483,Pivas,Newcastle,DEF,4.0,13.18,202.43277
484,Targett,Newcastle,DEF,4.0,13.18,202.48785000000004
485,Gordon,Newcastle,MID,7.5,14.84,218.13558
486,Elanga,Newcastle,MID,7.0,12.85,197.10896400000001
487,Barnes,Newcastle,MID,6.5,15.47,196.14862800000003
488,Bruno G.,Newcastle,MID,6.5,11.17,196.28200800000002
489,J.Murphy,Newcastle,MID,6.5,14.05,189.45927
490,Joelinton,Newcastle,MID,6.0,10.81,192.69432
491,Tonali,Newcastle,MID,5.5,10.54,196.30868400000003
492,Antoñito C.,Newcastle,MID,5.0,7.8,206.38800000000003
494,Willock,Newcastle,MID,5.0,7.8,0.0
495,Hayden,Newcastle,MID,4.5,7.8,0.0
496,Kuol,Newcastle,MID,4.5,7.8,185.76183600000002
497,L.Miley,Newcastle,MID,4.5,8.97,189.52362000000002
498,White,Newcastle,MID,4.5,7.8,0.0
499,Isak,Newcastle,FWD,10.5,6.0,0.0
500,Osula,Newcastle,FWD,5.5,6.0,189.21474
501,Neave,Newcastle,FWD,4.5,6.0,185.77447200000003
674,Ramsdale,Newcastle,GK,5.0,13.18,214.45722
684,Thiaw,Newcastle,DEF,5.0,13.18,202.44654
689,Seung soo,Newcastle,MID,4.5,7.8,185.76183600000002
426,McAtee,Nott'm Forest,MID,5.5,20.21,185.77447200000003
502,Sels,Nott'm Forest,GK,5.0,13.5,225.27288
503,C.Miguel,Nott'm Forest,GK,4.0,13.35,214.35516
504,Turner,Nott'm Forest,GK,4.0,13.35,0.0
505,Milenković,Nott'm Forest,DEF,5.5,16.21,211.32972
506,Murillo,Nott'm Forest,DEF,5.5,14.89,210.90132000000003
507,Aina,Nott'm Forest,DEF,5.0,14.3,219.58713
508,N.Williams,Nott'm Forest,DEF,5.0,16.1,207.59805
509,David Carmo,Nott'm Forest,DEF,4.5,13.35,202.43277
510,Jair Cunha,Nott'm Forest,DEF,4.5,13.35,202.43277
511,Morato,Nott'm Forest,DEF,4.5,13.35,202.43277
512,O.Richards,Nott'm Forest,DEF,4.5,13.35,202.41900000000004
513,Abbott,Nott'm Forest,DEF,4.0,13.35,202.44654
514,Boly,Nott'm Forest,DEF,4.0,13.35,202.48785000000004
515,Gibbs-White,Nott'm Forest,MID,7.5,12.97,203.66611199999997
516,Hudson-Odoi,Nott'm Forest,MID,6.0,10.58,192.78604800000005
517,Anderson,Nott'm Forest,MID,5.5,10.43,207.3006
518,Jota,Nott'm Forest,MID,5.5,16.48,189.20187
519,Dominguez,Nott'm Forest,MID,5.0,7.84,0.0
520,O'Brien,Nott'm Forest,MID,5.0,7.84,0.0
521,Sangaré,Nott'm Forest,MID,5.0,8.92,192.641904
522,Yates,Nott'm Forest,MID,5.0,10.44,189.20187
523,Da Silva Moreira,Nott'm Forest,MID,4.5,7.84,185.77447200000003
524,Stamenic,Nott'm Forest,MID,4.5,7.84,185.76183600000002
525,Wood,Nott'm Forest,FWD,7.6,14.03,229.605948
526,Igor Jesus,Nott'm Forest,FWD,6.0,6.0,189.29196000000002
527,Awoniyi,Nott'm Forest,FWD,5.5,13.51,185.837652
669,Ndoye,Nott'm Forest,MID,6.0,7.84,216.78111
675,Gunn,Nott'm Forest,GK,4.0,13.35,214.60302000000001
693,Hutchinson,Nott'm Forest,MID,5.5,10.74,185.7492
252,Marc Guiu,Sunderland,FWD,4.5,6.0,209.196
528,Patterson,Sunderland,GK,4.5,12.82,214.36974
529,Moore,Sunderland,GK,4.0,12.82,214.39890000000003
530,Nna Noukeu,Sunderland,GK,4.0,12.82,214.35516
531,Ballard,Sunderland,DEF,4.5,12.82,247.95639
532,Hume,Sunderland,DEF,4.5,12.82,224.9406
533,Alese,Sunderland,DEF,4.0,12.82,0.0
534,Anderson,Sunderland,DEF,4.0,12.82,202.48785000000004
535,Cirkin,Sunderland,DEF,4.0,12.82,0.0
536,Hjelde,Sunderland,DEF,4.0,12.82,0.0
537,Huggins,Sunderland,DEF,4.0,12.82,202.44654
538,Johnson,Sunderland,DEF,4.0,12.82,202.44654
539,O'Nien,Sunderland,DEF,4.0,12.82,0.0
540,Pembele,Sunderland,DEF,4.0,12.82,202.44654
541,Reinildo,Sunderland,DEF,4.0,12.82,226.10340000000002
542,Seelt,Sunderland,DEF,4.0,12.82,171.84131250000002
543,Adingra,Sunderland,MID,5.5,14.24,206.62668000000002
544,Diarra,Sunderland,MID,5.5,7.7,196.08193800000004
545,Roberts,Sunderland,MID,5.5,7.7,185.7492
546,Aleksić,Sunderland,MID,5.0,7.7,185.7492
547,E.Le Fée,Sunderland,MID,5.0,7.7,189.22761000000003
548,Mundle,Sunderland,MID,5.0,7.7,0.0
549,Neil,Sunderland,MID,5.0,7.7,185.7492
550,Poveda,Sunderland,MID,5.0,7.7,185.7492
551,Rigg,Sunderland,MID,5.0,7.7,189.20187
552,Sadiki,Sunderland,MID,5.0,7.7,196.06860000000006
553,Talbi,Sunderland,MID,5.0,7.7,206.43012
554,Ba,Sunderland,MID,4.5,7.7,185.78710800000002
555,Browne,Sunderland,MID,4.5,7.7,185.76183600000002
556,Ekwah,Sunderland,MID,4.5,7.7,0.0
557,H.Jones,Sunderland,MID,4.5,7.7,185.76183600000002
558,Matete,Sunderland,MID,4.5,7.7,185.78710800000002
559,Triantis,Sunderland,MID,4.5,7.7,185.76183600000002
560,Isidor,Sunderland,FWD,5.5,6.0,202.989618
561,Mayenda,Sunderland,FWD,5.5,6.0,213.441696
562,Abdullahi,Sunderland,FWD,4.5,6.0,185.825016
563,Luís Hemir,Sunderland,FWD,4.5,6.0,185.77447200000003
564,Rusyn,Sunderland,FWD,4.5,6.0,185.77447200000003
668,Xhaka,Sunderland,MID,5.0,7.7,196.45540200000005
670,Roefs,Sunderland,GK,4.5,12.82,246.19518
678,Masuaku,Sunderland,DEF,4.0,12.82,225.0324
683,Alderete,Sunderland,DEF,4.0,12.82,217.59048
694,Mukiele,Sunderland,DEF,4.0,12.82,202.43277
565,Vicario,Spurs,GK,5.0,13.05,250.79543999999999
566,Austin,Spurs,GK,4.0,13.05,214.36974
567,Kinsky,Spurs,GK,4.0,13.42,214.63218
568,Pedro Porro,Spurs,DEF,5.5,16.82,228.3372
569,Romero,Spurs,DEF,5.0,16.0,225.47609999999997
570,Danso,Spurs,DEF,4.5,13.68,202.44654
571,Davies,Spurs,DEF,4.5,13.58,202.43277
572,Dragusin,Spurs,DEF,4.5,13.05,0.0
573,Spence,Spurs,DEF,4.5,14.47,225.1089
574,Udogie,Spurs,DEF,4.5,13.05,0.0
575,Van de Ven,Spurs,DEF,4.5,15.59,229.1328
576,Phillips,Spurs,DEF,4.0,13.05,0.0
577,Takai,Spurs,DEF,4.0,13.05,56.231325
578,Vuskovic,Spurs,DEF,4.0,13.05,202.57047000000003
579,Son,Spurs,MID,8.5,7.76,0.0
580,Johnson,Spurs,MID,7.0,16.65,213.71734800000002
581,Maddison,Spurs,MID,7.0,7.76,0.0
582,Kudus,Spurs,MID,6.5,13.4,224.16076799999996
583,Kulusevski,Spurs,MID,6.5,7.76,0.0
584,Tel,Spurs,MID,6.5,13.96,189.20187
585,Bentancur,Spurs,MID,5.5,8.96,189.21474
586,Bergvall,Spurs,MID,5.5,8.97,196.095276
587,Bissouma,Spurs,MID,5.5,8.34,185.76183600000002
588,Odobert,Spurs,MID,5.5,11.88,189.18900000000002
589,Solomon,Spurs,MID,5.5,7.76,51.59700000000001
590,Bryan,Spurs,MID,5.0,7.76,185.76183600000002
591,Gray,Spurs,MID,5.0,7.86,196.095276
592,Moore,Spurs,MID,5.0,7.76,0.0
593,P.M.Sarr,Spurs,MID,5.0,7.76,206.78112000000002
594,Min-hyeok,Spurs,MID,4.5,7.76,0.0
595,Olusesi,Spurs,MID,4.5,7.76,185.77447200000003
596,Solanke,Spurs,FWD,7.5,13.58,210.7963
597,Richarlison,Spurs,FWD,6.5,19.33,227.75266800000003
598,Lankshear,Spurs,FWD,4.5,6.0,0.0
599,Scarlett,Spurs,FWD,4.5,6.0,185.85028800000003
673,J.Palhinha,Spurs,MID,5.5,7.76,189.24048000000002
600,Areola,West Ham,GK,4.5,12.57,214.96752000000004
601,Foderingham,West Ham,GK,4.0,12.57,214.41348
602,Hegyi,West Ham,GK,4.0,12.57,214.36974
603,Diouf,West Ham,DEF,4.5,12.57,207.1773
604,Emerson,West Ham,DEF,4.5,14.84,202.44654
605,Kilman,West Ham,DEF,4.5,12.57,202.46031000000002
606,Mavropanos,West Ham,DEF,4.5,14.34,202.43277
607,N.Aguerd,West Ham,DEF,4.5,12.57,206.18152500000002
608,Scarles,West Ham,DEF,4.5,13.12,202.41900000000004
609,Todibo,West Ham,DEF,4.5,12.86,206.18152500000002
610,Wan-Bissaka,West Ham,DEF,4.5,14.57,209.46337500000004
611,Casey,West Ham,DEF,4.0,12.57,0.0
612,L.Paquetá,West Ham,MID,6.0,7.64,192.75984000000005
613,Souček,West Ham,MID,6.0,7.64,189.29196000000002
614,Ward-Prowse,West Ham,MID,6.0,10.84,192.681216
615,Summerville,West Ham,MID,5.5,7.64,0.0
616,Álvarez,West Ham,MID,5.0,8.26,185.77447200000003
617,Cornet,West Ham,MID,5.0,7.64,185.7492
618,G.Rodriguez,West Ham,MID,5.0,8.0,192.641904
619,L.Guilherme,West Ham,MID,5.0,7.64,185.7492
620,Earthy,West Ham,MID,4.5,7.64,0.0
621,Irving,West Ham,MID,4.5,7.64,189.22761000000003
622,Orford,West Ham,MID,4.5,7.64,185.76183600000002
623,Potts,West Ham,MID,4.5,7.64,185.837652
624,Bowen,West Ham,FWD,8.0,11.98,194.581296
625,Füllkrug,West Ham,FWD,6.0,11.49,193.07433600000002
626,Marshall,West Ham,FWD,4.5,6.0,185.837652
659,Walker-Peters,West Ham,DEF,4.5,14.14,202.47408000000001
671,Wilson,West Ham,FWD,6.0,9.19,189.25335
679,Hermansen,West Ham,GK,4.5,12.57,218.33954999999997
627,Johnstone,Wolves,GK,4.5,12.46,214.34058
628,José Sá,Wolves,GK,4.5,12.39,214.61760000000004
629,Bentley,Wolves,GK,4.0,12.39,214.44264000000004
631,Agbadou,Wolves,DEF,4.5,13.34,202.47408000000001
632,Doherty,Wolves,DEF,4.5,14.33,202.44654
633,H.Bueno,Wolves,DEF,4.5,12.39,206.18152500000002
634,Mosquera,Wolves,DEF,4.5,14.34,202.43277
635,R.Gomes,Wolves,DEF,4.5,12.39,206.18152500000002
636,S.Bueno,Wolves,DEF,4.5,12.39,202.43277
637,Toti,Wolves,DEF,4.5,13.35,202.44654
638,Hoever,Wolves,DEF,4.0,12.39,206.5041
639,Meupiyou,Wolves,DEF,4.0,12.39,0.0
640,Pedro Lima,Wolves,DEF,4.0,12.39,202.57047000000003
641,Pond,Wolves,DEF,4.0,12.39,202.62555000000003
642,Hee Chan,Wolves,MID,6.0,9.65,189.21474
643,André,Wolves,MID,5.5,7.6,199.521972
644,Bellegarde,Wolves,MID,5.5,10.95,192.641904
645,Fer López,Wolves,MID,5.5,7.6,189.18900000000002
646,Gomes,Wolves,MID,5.5,7.6,192.641904
647,Guedes,Wolves,MID,5.5,7.6,0.0
648,Munetsi,Wolves,MID,5.5,12.63,192.641904
649,B.Traore,Wolves,MID,5.0,7.6,0.0
650,Chirewa,Wolves,MID,4.5,7.6,185.78710800000002
651,Edozie,Wolves,MID,4.5,7.6,185.79974400000003
652,Gonzalez,Wolves,MID,4.5,7.6,185.95137600000004
653,Hodge,Wolves,MID,4.5,7.6,0.0
654,Strand Larsen,Wolves,FWD,6.5,11.84,193.24468800000005
655,Fábio Silva,Wolves,FWD,5.0,6.0,185.825016
656,Kalajdžić,Wolves,FWD,5.0,6.0,185.76183600000002
657,Chiwome,Wolves,FWD,4.5,6.0,0.0
658,Fraser,Wolves,FWD,4.5,6.0,186.06510000000003
663,J.Arias,Wolves,MID,5.5,7.6,189.26622
682,Møller Wolfe,Wolves,DEF,4.5,12.39,206.18152500000002
